,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-05-18,4023.0000000000005,59.98252775903694,179.19000000000003,61.078087202888376,165.66,61.19262321851905,102.90000000000003,73.83241169135421,4023,127,845731.0,475.68317,0.0316
2020-05-19,4310.0,63.71610011717144,190.94,65.05410989431347,175.45,65.14940302214146,105.06,78.591517778108,4310,136,845731.0,509.61830999999995,0.0316
2020-05-20,4549.0,64.02116127429345,202.75,65.36746584432574,186.25,65.49132072961342,114.47000000000001,78.60893899486871,4549,142,845731.0,537.87788,0.0312
2020-05-21,5188.000000000001,69.80945784090007,232.72,71.25148703037996,214.4,71.34265487098448,136.78,84.61688107958342,5188,151,845731.0,613.43382,0.0291
2020-05-22,5655.0,70.80926863944102,251.69,72.38835006582568,231.98,72.51656931524356,148.65999999999997,86.52232478885831,5655,157,845731.0,668.65233,0.0278
2020-05-24,6352.999999999998,78.54406985311438,282.4800000000001,80.01793617115422,260.2,80.13969122158451,172.11000000000007,93.58986124726775,6353,163,845731.0,751.18448,0.0257
2020-05-25,6584.000000000001,77.95814339254188,292.57000000000005,79.54931314104554,269.84,79.68342124439765,177.38000000000005,93.77193014345116,6584,168,845731.0,778.49813,0.0255
2020-05-26,6966.999999999999,76.91262916616832,312.65999999999997,78.63747913846504,287.3,78.78694768330935,193.18999999999997,93.08923182526635,6967,173,845731.0,823.78439,0.0248
2020-05-27,7618.999999999999,85.76387009773646,339.03,87.51996294641249,312.83,87.63951742302906,209.68999999999997,103.66046679794414,7619,183,845731.0,900.8774699999999,0.024
2020-05-28,8151.999999999999,84.23195247755937,365.1699999999999,86.06181335634184,336.46,86.20710016107617,232.9899999999999,102.21308169552943,8152,198,845731.0,963.89987,0.0243
2020-05-29,8469.0,87.24858483411381,373.6799999999999,88.97601449579294,343.08,89.11657957729052,220.64999999999992,105.45291776739307,8469,207,845731.0,1001.38224,0.0244
2020-05-30,9313.0,93.41880285720175,413.4,95.44388575111937,382.06,95.59493567795695,251.63,113.02971721962093,9313,215,845731.0,1101.1775599999999,0.0231
2020-05-31,9601.999999999998,94.4166791034788,427.24000000000007,96.32845629890106,394.53,96.45455195546394,254.43000000000006,113.25007500164752,9602,222,845731.0,1135.3491800000002,0.0231
2020-06-01,9890.000000000002,93.48082069806533,443.84999999999997,95.59259144088436,410.15,95.7350042481006,268.15,113.19334881145409,9890,228,845731.0,1169.40256,0.0231
2020-06-02,10511.0,101.30076928921052,468.53999999999996,103.38903161644303,430.7,103.54149824387252,289.3499999999999,120.08257406863618,10511,237,845731.0,1242.83017,0.0225
2020-06-03,11107.000000000002,103.62535277321732,499.83000000000004,105.63931482821033,459.32,105.80549341775095,308.89000000000004,124.06329856776803,11107,247,845731.0,1313.30175,0.0222
2020-06-04,11551.0,102.31217923689253,515.55,104.47083286832752,474.96,104.69715048749904,312.79999999999995,123.23579232962766,11551,254,845731.0,1365.80071,0.022000000000000002
2020-06-05,12326.999999999998,105.9173176672171,551.94,108.25854877014648,509.35,108.39779002275915,319.22,129.60203619487845,12327,260,845731.0,1457.55565,0.0211
2020-06-06,12772.999999999998,105.4230534656448,568.6200000000001,107.6125661901072,524.35,107.80766161094583,316.9300000000001,129.69401538726729,12773,269,845731.0,1510.2911,0.0211
2020-06-07,13045.000000000002,108.50875587255668,576.0899999999999,110.78332365934008,533.56,110.98112993212,293.60999999999984,136.65948525477847,13045,272,845731.0,1542.45262,0.0209
2020-06-08,13294.000000000002,108.6182816615652,592.94,110.97777845636988,546.26,111.16591074205759,300.37,136.54362135348262,13294,278,845731.0,1571.89461,0.0209
2020-06-09,13771.000000000002,113.23290024091806,615.36,115.73781014417759,568.35,115.9118121546277,302.70000000000005,139.92531515855958,13771,285,845731.0,1628.29552,0.0207
2020-06-10,14622.999999999998,118.09869267744337,653.7500000000001,120.49250977600731,603.2,120.65780087553898,314.72000000000014,148.92343276416452,14623,289,845731.0,1729.03677,0.0198
2020-06-11,15166.0,121.75370236836349,678.2500000000001,124.13479987660207,625.89,124.3280597468007,313.0800000000002,151.04993961794844,15166,303,845731.0,1793.2415899999999,0.02
2020-06-12,15683.0,119.73551155472936,696.63,122.28766670140013,643.16,122.45230837870197,322.9500000000001,151.2316256039995,15683,312,845731.0,1854.37213,0.0199
