,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-04-18,1077.0,31.469542755053197,72.78000000000002,32.48884918263682,54.88,32.696649999841284,44.390000000000015,38.31001684819638,1077,39,21168791.0,5.087680000000001,0.0362
2020-04-19,1154.0,32.35418571581324,75.94000000000001,33.33666350031648,56.57,33.54725373757639,43.890000000000015,40.13495887929156,1154,39,21168791.0,5.45142,0.0338
2020-04-20,1189.0,33.70298970642686,80.25,34.69471163090299,60.97,34.91664524480431,45.230000000000004,41.19203062327332,1189,41,21168791.0,5.61676,0.0345
2020-04-21,1230.0,34.61503439346271,80.46000000000001,35.56656584575753,60.63,35.750995875088655,43.91000000000001,42.503255597232034,1230,44,21168791.0,5.81044,0.0358
2020-04-22,1283.0,35.265990713577025,85.88,36.29567882007583,64.79,36.51687556473173,45.279999999999994,44.13017676160046,1283,47,21168791.0,6.06081,0.0366
2020-04-23,1308.0000000000002,35.64921974864063,88.88,36.63399607859985,66.61,36.82971040731748,45.22,44.80174259327354,1308,51,21168791.0,6.17891,0.039
2020-04-24,1419.0000000000002,37.14934913849961,97.43999999999998,38.20461937271646,73.96,38.39988725783113,50.58999999999998,46.56106385894515,1419,54,21168791.0,6.70326,0.0381
2020-04-25,1481.0,38.15896574419526,98.19,39.25787012392123,75.17,39.447198464107274,48.14,48.06928356260599,1481,58,21168791.0,6.99615,0.0392
2020-04-26,1548.0,37.425073969414704,104.49999999999999,38.641099384155225,78.97,38.9114849577366,50.27999999999999,48.182724155766735,1548,61,21168791.0,7.31265,0.0394
2020-04-27,1586.0,38.58634290245525,107.64999999999999,39.7384997022517,81.91,39.967114714298035,53.44,48.98002581964335,1586,62,21168791.0,7.49216,0.0391
2020-04-28,1649.0,40.00433562361546,112.62000000000002,41.12709895782669,84.69,41.40690967322808,54.180000000000014,51.04462197257643,1649,71,21168791.0,7.78977,0.0431
2020-04-29,1758.0,39.9061525344277,119.97,41.06455539879874,90.27,41.40790757936231,59.91999999999999,51.130468787053374,1758,80,21168791.0,8.304680000000001,0.0455
2020-04-30,1827.0,42.20807524824623,123.55,43.45008303975513,93.39,43.6931071928012,59.97,53.064139682105655,1827,82,21168791.0,8.63063,0.0449
2020-05-01,1935.0,42.85598151384649,131.23,44.117115176710634,99.94,44.38576631663749,63.729999999999976,54.8460809627242,1935,88,21168791.0,9.14081,0.0455
2020-05-02,2022.9999999999998,42.18554254718078,136.29,43.56868715029178,103.78,43.914030787437405,63.50999999999998,54.34846659485547,2023,88,21168791.0,9.556519999999999,0.0435
2020-05-03,2118.0,44.1554073698794,144.66999999999996,45.43308155958607,109.66,45.71574455261557,68.72999999999995,56.35155750583415,2118,89,21168791.0,10.0053,0.042
2020-05-04,2347.0,47.233109855975684,158.16,48.702144374418125,119.94,48.913344464130304,77.91,59.79650392638504,2347,90,21168791.0,11.08708,0.0383
2020-05-05,2452.0,46.51916298959522,166.45,47.99909608786946,126.23,48.24075377989574,85.98999999999998,59.740219545237125,2452,94,21168791.0,11.583089999999999,0.0383
2020-05-06,2605.0000000000005,49.353429567771784,176.51,50.78796422481423,133.14,51.05426240874517,90.63,62.42430304866135,2605,97,21168791.0,12.30585,0.0372
2020-05-07,2770.0,50.31086594686313,185.85000000000002,51.791089313927664,140.12,52.06575200958142,96.97000000000003,63.437895622491304,2770,106,21168791.0,13.0853,0.0383
2020-05-08,2943.0000000000005,53.42795016268038,200.39000000000001,55.01347433661919,152.51,55.323342800176654,102.95000000000003,66.97817032436762,2943,111,21168791.0,13.90254,0.0377
2020-05-09,3123.0,53.96141157710702,212.45999999999998,55.55023797783354,161.05,55.887354914988954,114.26999999999998,68.02212365150478,3123,118,21168791.0,14.75285,0.0378
2020-05-10,3237.0,52.76731273174041,220.17999999999998,54.61555724268767,167.79,54.94347088534992,115.67999999999999,66.90286731183839,3237,119,21168791.0,15.291379999999998,0.0368
2020-05-11,3320.0,56.63651782653266,224.98999999999998,58.17890555446323,171.42,58.500501292853485,117.33999999999999,70.45518724764707,3320,121,21168791.0,15.683470000000002,0.0364
2020-05-12,3435.0,57.17542737006428,231.71,58.78787115510728,175.55,59.14424143523607,119.08999999999999,71.7457459619479,3435,127,21168791.0,16.22672,0.037000000000000005
2020-05-13,3733.0,60.188674729192755,253.23999999999998,61.94238908579945,193.1,62.28426418973388,133.26999999999998,74.31794719822109,3733,135,21168791.0,17.63445,0.0362
2020-05-14,3950.0,61.32768419306936,270.73,63.12733756848018,206.09,63.50923278142202,147.18,76.63530821133601,3950,139,21168791.0,18.65954,0.0352
2020-05-15,4195.999999999999,62.91678326298649,285.53,64.85370395098198,217.62,65.22268406131118,154.29999999999998,78.43674373453278,4196,146,21168791.0,19.82163,0.0348
2020-05-16,4474.0,66.70825823818006,306.76,68.6987402880993,231.77,69.18984041874731,170.47,81.34953851849265,4474,150,21168791.0,21.13489,0.0335
2020-05-17,4611.0,66.5351414705421,314.46000000000004,68.47239042493733,237.29,68.9088829578963,169.79000000000008,82.17440690692601,4611,156,21168791.0,21.78207,0.0338
2020-05-18,4694.999999999999,66.30976587581237,318.96999999999997,68.43989005327998,241.28,68.8775736397926,160.80999999999997,83.99950843410763,4695,161,21168791.0,22.17888,0.0343
