,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-04-23,1951.0,41.74229500062487,102.08,42.73812340193697,95.36,42.8090830539407,87.86,45.91454557054328,1951,88,7075181.0,27.57527,0.0451
2020-04-24,2105.0000000000005,43.73312084205583,108.71000000000001,44.76546390450856,100.69,44.847749760560546,91.17000000000002,48.59718600782136,2105,100,7075181.0,29.751890000000003,0.0475
2020-04-25,2223.0000000000005,44.613867482176126,114.69,45.73477967277389,106.26,45.81094270714336,95.0,49.854882256891194,2223,112,7075181.0,31.419690000000003,0.0504
2020-04-26,2410.0,47.75399078991866,126.12,48.81796427918351,117.42,48.90559514374237,104.19,53.39796414422066,2410,125,7075181.0,34.06273,0.0519
2020-04-27,2527.9999999999995,47.34741361212432,132.29,48.46685337173825,123.35,48.5537163949123,109.41,53.22888331716079,2528,145,7075181.0,35.73053,0.0574
2020-04-28,2804.0,50.80021474543015,149.95,52.14234285282757,139.23,52.21992931996191,118.30999999999999,57.34961742847043,2804,166,7075181.0,39.63149,0.0592
2020-04-29,3190.0,54.579122437619006,166.95000000000002,55.866375451255166,155.33,55.96349708569512,131.00000000000003,61.442709112068805,3190,184,7075181.0,45.08719,0.0577
2020-04-30,3506.0,57.710398551821676,182.43,59.14547320810022,170.02,59.23518043367557,141.81,65.61256378364304,3506,204,7075181.0,49.5535,0.0582
2020-05-01,3805.0000000000005,60.306618897334005,194.81000000000003,61.650445114599805,180.2,61.750606335713684,142.11,69.49195705950147,3805,224,7075181.0,53.779540000000004,0.0589
2020-05-02,4040.0,63.009975160263075,211.52000000000004,64.42839878265616,196.35,64.54290100155842,148.92000000000004,73.00635922211632,4040,237,7075181.0,57.101009999999995,0.0587
2020-05-03,4227.0,61.921555131464444,220.71999999999997,63.41823704502508,205.6,63.51198933980096,151.35999999999999,72.58059303180491,4227,249,7075181.0,59.74405,0.0589
2020-05-04,4530.0,63.63931984475502,235.14,65.32215573833301,219.18,65.45068090022465,162.34999999999997,75.52135289058482,4530,271,7075181.0,64.02663000000001,0.0598
2020-05-05,5027.999999999999,67.31769995530692,262.89,68.95398630443876,244.5,69.07055977240034,178.55,79.08760644967955,5028,291,7075181.0,71.06532,0.0579
2020-05-06,5389.0,68.9117676247803,282.74,70.63308514550188,263.25,70.76030113822098,192.05,82.40276486608782,5389,305,7075181.0,76.16766,0.0566
2020-05-07,5908.999999999999,73.19640522166193,309.52,74.92075772023223,288.55,75.05909296929812,207.44,86.25350502613172,5909,330,7075181.0,83.5173,0.0558
2020-05-08,6764.999999999999,77.45364204907777,350.4200000000001,79.37719865721307,326.3,79.56211200481464,241.71000000000006,91.13005226187751,6765,355,7075181.0,95.61593,0.0525
2020-05-09,7599.0,82.6293830879485,395.46000000000004,84.59860843710699,367.67,84.75049055607259,280.77000000000004,96.16961381440669,7599,379,7075181.0,107.40361000000001,0.0499
2020-05-10,8144.0,85.99675117189726,423.43,87.9713357413721,394.18,88.10473036177576,297.31,100.60889398301151,8144,399,7075181.0,115.1066,0.049
2020-05-11,8526.0,89.90113986760652,446.91,91.95778079909797,415.65,92.12046976375528,314.62,103.94839741550867,8526,423,7075181.0,120.50575,0.0496
