,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-05-02,553.0,22.856385178639766,24.020000000000003,23.29134911151227,22.9,23.311734028903633,18.020000000000003,25.85481753753041,553,22,881935.0,62.703030000000005,0.0398
2020-05-03,658.0,24.301760338616532,29.0,24.836456179486547,27.64,24.864833712606153,23.0,27.66814515947277,658,25,881935.0,74.60866999999999,0.038
2020-05-04,733.0,24.90229391891925,33.71,25.49113850780782,31.49,25.520345656441307,27.080000000000002,28.597692461830107,733,28,881935.0,83.1127,0.0382
2020-05-05,816.9999999999999,26.540660629808496,37.10999999999999,27.139048742847766,35.18,27.163496952098544,28.479999999999993,30.53444688322758,817,29,881935.0,92.63721,0.0355
2020-05-06,943.0,30.004501345799785,42.459999999999994,30.636519074628914,39.95,30.66567789907964,33.24999999999999,33.68595725464272,943,35,881935.0,106.92398,0.0371
2020-05-07,1014.0,30.656039001683293,45.5,31.264905681494184,42.96,31.29365314680802,36.12,34.4054064638015,1014,36,881935.0,114.97446000000001,0.0355
2020-05-08,1177.0,33.61238949067334,51.43000000000001,34.26896011367616,48.51,34.300605348488055,41.71000000000001,37.44143139422537,1177,38,881935.0,133.45655,0.0323
2020-05-09,1335.0,36.30551061492045,59.550000000000004,37.0160613924564,55.87,37.05997707784101,48.540000000000006,40.2925643690538,1335,40,881935.0,151.3717,0.03
2020-05-10,1446.9999999999998,37.42867695478774,63.84000000000001,38.182475804822545,59.84,38.220097574258745,52.29000000000001,41.43819015148108,1447,41,881935.0,164.07105,0.0283
2020-05-11,1460.0,36.35961240361913,66.36,37.10666536003221,62.91,37.14251626022952,54.34,40.68924656292601,1460,44,881935.0,165.54508,0.0301
2020-05-12,1589.9999999999998,37.16970907509598,72.64,37.96769248620823,68.59,38.02193541532667,58.97,42.05624729292471,1590,51,881935.0,180.2854,0.0321
2020-05-13,1694.0,39.07246311326397,76.43,39.88584051687232,72.58,39.93048802277996,61.18000000000001,43.84344540579019,1694,52,881935.0,192.07765,0.0307
2020-05-14,1740.0,40.671534730985236,76.82000000000001,41.43819177249097,72.19,41.48322115474807,59.31,45.60712223973246,1740,55,881935.0,197.29345,0.0316
2020-05-15,1785.0,42.002402528686595,80.57000000000001,42.855416439253254,76.36,42.888892713403294,59.650000000000006,48.25320684376398,1785,57,881935.0,202.39587,0.0319
2020-05-16,1866.9999999999998,40.61342018335687,83.46,41.51399401394546,79.09,41.560481217015514,59.43999999999999,47.601456305708155,1867,59,881935.0,211.69361,0.0316
2020-05-17,1996.0000000000002,43.26449543975482,89.84,44.13677339426349,84.85,44.190069762974645,60.84,50.6448844525498,1996,62,881935.0,226.32053,0.0311
2020-05-18,2234.0,44.45103991466285,101.65,45.47237457506425,96.36,45.520404759788214,67.94,52.12998169881889,2234,67,881935.0,253.30665,0.03
2020-05-19,2482.0,48.899492881219174,111.91,49.91838843593014,105.56,49.96010312279593,74.80000000000001,56.81877744819111,2482,73,881935.0,281.42663999999996,0.0294
2020-05-20,2816.9999999999995,52.11447578032984,129.71,53.15164048134908,123.15,53.21582833949488,87.25000000000001,61.34894609419698,2817,75,881935.0,319.41129,0.0266
2020-05-21,3102.9999999999995,51.955085497869305,142.74000000000004,53.12313911179298,135.17,53.171881752397184,97.24000000000004,61.64058919546143,3103,78,881935.0,351.83999,0.0251
2020-05-22,3343.0,58.111208258411956,152.80999999999997,59.249547046813156,145.05,59.31640856670712,101.37999999999997,68.44611349467004,3343,80,881935.0,379.05287999999996,0.0239
2020-05-23,3867.0000000000005,58.05316615835954,174.68,59.35332931698188,165.12,59.4198897761524,115.13,69.9500286062858,3867,87,881935.0,438.46769000000006,0.0225
2020-05-24,4160.0,60.02368387780466,189.23,61.44343517628736,180.39,61.51352392980447,125.38999999999999,72.34084036592668,4160,92,881935.0,471.69009000000005,0.0221
2020-05-25,4501.0,64.04604246599126,207.57,65.47093137840301,196.77,65.55013314674163,141.20999999999998,75.25521556474986,4501,97,881935.0,510.35507,0.0216
2020-05-26,4781.0,65.73219311814579,222.32999999999998,67.15565733518817,211.37,67.22302739479392,149.69,77.14549879836467,4781,105,881935.0,542.1034400000001,0.022000000000000002
2020-05-27,5250.999999999999,69.36522576518112,237.73999999999998,70.78643051782272,225.72,70.87214082736985,161.30999999999997,81.25022473317792,5251,113,881935.0,595.39535,0.0215
2020-05-28,5600.0,71.98715654247434,254.77000000000004,73.48803989133678,242.22,73.58004897437013,177.95000000000005,84.36596318684713,5600,122,881935.0,634.96743,0.0218
2020-05-29,5841.0,74.33806480389357,265.69,75.86682923905467,252.19,75.93477252739933,185.12,87.1341637761544,5841,135,881935.0,662.2937099999999,0.0231
2020-05-30,6071.999999999998,76.89480548847959,275.95000000000005,78.31420567886207,262.37,78.37810862167517,192.49000000000007,88.63704930840721,6072,142,881935.0,688.4861099999999,0.0234
