,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor
2020-05-03,337.0,17.523830815910273,17.720000000000002,17.923159500061548,14.02,17.98942040379974,9.000000000000002,22.175130441578244
2020-05-04,344.0,18.16051327535217,18.290000000000003,18.592873431082204,14.84,18.660368228527606,9.140000000000002,22.836855423997537
2020-05-05,366.0,18.458082459475797,19.610000000000003,18.902955009225625,16.03,18.96287974124205,10.030000000000005,23.101532963258634
2020-05-06,385.0,18.935861973696067,20.39,19.415632070238374,16.72,19.488672830310144,10.22,24.073812630022996
2020-05-07,419.0,20.06375192764657,22.360000000000003,20.56201209546725,18.05,20.632591727995333,10.930000000000003,25.200674934844844
2020-05-08,464.00000000000006,20.632518219568066,25.49,21.135820496985872,20.44,21.223791086439014,13.499999999999998,26.31738419963335
2020-05-09,502.0,21.634867107229358,27.36,22.193239392830304,22.58,22.272482455879828,14.4,27.078759203479027
2020-05-10,519.0,21.310200526148186,28.700000000000003,21.867122500792064,23.07,21.97671828241529,16.200000000000003,27.128123131659233
2020-05-11,545.0,22.086290825402134,30.08,22.634832502676986,25.06,22.73745901423997,17.11,27.603328868932905
2020-05-12,604.0,23.45673429611172,32.55,24.071229379455964,26.9,24.168866002325885,18.649999999999995,28.7826275641219
2020-05-13,673.0000000000001,24.845689421472752,37.41,25.461496083857345,30.67,25.579853065025272,21.959999999999997,30.75293307847713
2020-05-14,734.0,25.468054856659517,41.14,26.199714085879226,33.95,26.295104452764935,25.63,31.158260298811374
2020-05-15,792.0,27.74693358251184,44.71,28.374030789303152,36.9,28.49343122953645,28.32,33.28377245882608
2020-05-16,857.0,28.556094008994037,47.58,29.24738116567884,39.32,29.354503999395142,29.75,34.60544572372062
2020-05-17,901.0,28.04947288796938,49.800000000000004,28.76362163033246,40.95,28.89383029805722,32.08,33.890788951536315
2020-05-18,940.9999999999999,29.44061305356424,51.839999999999996,30.197994916379745,42.65,30.319076453112764,33.55,35.46285154064658
2020-05-19,1005.0000000000001,29.978217681402203,56.13999999999999,30.752888244090755,46.29,30.886016825637057,36.52999999999999,36.09794791167974
2020-05-20,1090.0000000000002,32.74320655888143,60.73,33.52324977918423,49.48,33.680823561153844,40.339999999999996,38.739837950673525
2020-05-21,1187.0000000000002,32.81739191528194,66.03,33.68110912843002,54.86,33.83456091219764,43.67,39.461543983166116
2020-05-22,1271.0,33.833146737804604,70.14,34.70548974127607,58.41,34.86678818276525,44.650000000000006,40.63488558200486
2020-05-23,1362.9999999999998,34.03550730598499,76.02,34.99445324013161,63.14,35.11683581383377,48.66,41.43852835614741
2020-05-24,1463.9999999999998,37.10769747803294,82.61,38.07062269153491,67.79,38.18295708979613,53.91,43.903796630654384
2020-05-25,1594.0000000000002,40.520370235727164,89.69999999999999,41.48038577497085,73.98,41.62597751453296,59.61999999999999,47.25418549149531
2020-05-26,1744.0,40.74565106619455,97.37,41.74958419922384,80.23,41.90113221391614,64.82000000000001,48.191823628562396
2020-05-27,1909.0,41.57954042336425,106.51,42.61802766222508,87.94,42.78121879771756,69.10000000000001,49.644577394177354
2020-05-28,2085.0,43.03742792059258,116.32,44.134999739664686,96.27,44.328041937583954,75.17999999999999,51.32565849750025
2020-05-29,2262.0,46.926628739432,125.49,48.02905771351844,103.54,48.19480039224652,80.78,55.78419138143716
2020-05-30,2413.0000000000005,47.80506080305555,135.36,48.99926161059816,112.03,49.21155086342879,87.78000000000002,57.064322859684786
2020-05-31,2485.0000000000005,49.5751302101521,139.62,50.76016090748271,115.27,50.97755423079392,89.82,58.34329322764069
2020-06-01,2636.0000000000005,49.27220004190697,147.13000000000002,50.56642163501089,121.69,50.78796015759737,95.29000000000002,58.897214653491
2020-06-02,2817.0,50.62735516407203,157.85999999999999,51.8779538041844,130.75,52.096733015699655,101.72,60.30806103882487
2020-06-03,3029.0,53.4341717168958,171.11,54.83773524746174,142.69,55.06460848013638,110.38000000000002,64.27274292286181
2020-06-04,3388.0,55.73978866486704,190.55,57.20969271377046,157.45,57.39944634231275,124.52000000000001,66.38799629846689
2020-06-05,3592.9999999999995,58.30048425739245,202.91,59.78902545322565,167.99,60.03330296299267,132.76999999999998,69.13174800935012
2020-06-06,3788.0,59.15105812044006,213.33,60.62362061744315,176.01,60.85403254319042,137.31,69.99882237826174
2020-06-07,4033.0000000000005,59.768832457505255,227.97,61.424049307525586,188.48,61.6660638709277,145.36,72.26538691140142
2020-06-08,4243.0,59.46142115742447,239.22,61.24913228822599,198.89,61.515966269421526,149.52,73.97349937714864
2020-06-09,4504.0,68.15154829755181,252.98999999999998,69.66450197448867,208.82,69.90558229035459,155.61999999999998,81.21681239842904
2020-06-10,4761.999999999999,65.35701333383581,267.86,67.03674061228807,222.07,67.30445521597507,161.35000000000002,79.43689869158649
2020-06-11,5085.999999999999,69.10588567078374,288.7,70.91036337760112,239.31,71.17902453913958,172.38,83.52351666664686
2020-06-12,5390.000000000001,69.3725559220036,303.92,71.25242111782248,250.43,71.50505307425144,178.43,85.928446395824
