% beneficiados DRS;% beneficiados município;(%) população +60 anos DRS (2019);Benefiados Bolsa-família DRS;Benefiados Bolsa-família Municípios;Bolsa Família (Fev. 2020);Bolsa Família per capita (Fev. 2020);Bolsa família per capita DRS (2019);Casos Confirmados;Simulador_DRS;Simulador_DRS_criterios_Dr.Paulo;Click_Baixar;Click_view;Seleciona indicador testagem;Is_UF;Cidade;Data1;DRS (Output);DRS (Sheet4);DRS Nome;DRS Numero;DRS;Data da Notificacao;Data;Densidade Demográfica (2010);Densidade Demográfica (2019);Densidade demográfica DRS (2019);Esgotamento Sanitário (2010);Estado;F1;Faixa etária +60 anos (% da pop.);Grupo de Taxa de ocupação - Enfermaria por DRS;Grupo de Taxa de ocupação - Enfermaria;Grupo de Taxa de ocupação - UTI por DRS;Grupo de Taxa de ocupação - UTI;Leitos livres - Enfermaria;Leitos livres - UTI;Leitos livres CNES - Enfermaria;Leitos livres CNES - UTI;Leitos livres não covid - Enfermaria;Leitos livres não covid - UTI;Leitos ocupados declarados - Enfermaria;Leitos ocupados declarados - UTI;Leitos ocupados declarados não covid - Enfermaria;Leitos ocupados declarados não covid - UTI;Municip_compat;Municipio & UF (group);Municipio;Município;Município ajust;Média internações (ult. 7 dias)/(ult. 8-14 dias) por DRS;Média internações (ult. 7 dias)/(ult. 8-14 dias);Média novos casos por 100k hab;Negativo;Negativo Acc;Número de registros;Obitos Confirmados;Pib (2019);Pib Sp (2019);PIB per capita por DRS (2019);Pop Drs;Positivo;Positivo Acc;Positivo Por 1M;Positivo Por Casos;Positivo Por Testes;Ppc (2017);População (2010);População (2019) (Output);População (2019);População +60 anos (2019);População DRS;Enfermaria declaradas;UTIs declaradas;Quantidade de leitos em Enfermaria cadastrados no CNES;Quantidade de leitos em UTI cadastrados no CNES;Queda Sustentada;Semana -1 por DRS;Semana -1;Semana -2 por DRS;Semana -2;Semana -3 por DRS;Semana -3;Semana 0 por DRS;Semana 0;Simulador_DRS (copy);Sum of Pacientes Enfermaria ou Retaguarda PS - Confirmados;Sum of Pacientes Enfermaria ou Retaguarda PS - Suspeitos;Sum of Pacientes UTI - Confirmados;Sum of Pacientes UTI - Suspeitos;Enf. destinadas para COVID-19;UTI destinadas para COVID-19;Sum of Total de Leitos Disponiveis - Enfermaria;Sum of Total de Leitos Disponiveis - UTI;Teste Por 1M;Teste Por Casos;Total;Total Acc;Taxa de Isolamento Semanal;Taxa de Isolamento;Taxa de ocupação - Enfermaria por DRS;Taxa de ocupação - Enfermaria;Taxa de ocupação - UTI por DRS;Taxa de ocupação - UTI;Taxa de ocupação CNES - Enfermaria;Taxa de ocupação CNES - UTI;Taxa de ocupação declarados - Enfermaria;Taxa de ocupação declarados - UTI;Uf (Ibge!Sp);UF (Sheet1);UF;mean_last_3_weeks;mean_last_7_days;Área (Km2 2019)
0,033379962;0,049312756;0,174825265;25890,4;409;70636;8,516517965;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Irapuru;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;36,24;38,589621261;33,656991837;82,1;SP;38156;0,202488824;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Irapuru;Presidente Prudente;IRAPURU;IRAPURU;IRAPURU;0,950884086;0;;7;729;1;24;86766271,02;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;10461,33;7789;8294;8294;1679,442310016;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;214,928256071
0,033379962;0,043732036;0,174825265;25890,4;197,8;35779;7,910457661;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;João Ramalho;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;9,99;10,887896386;33,656991837;84,8;SP;25667;0,138437570;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;João Ramalho;Presidente Prudente;JOÃO RAMALHO;JOÃO RAMALHO;JOÃO RAMALHO;0,950884086;0;;7;729;1;24;181272522,62;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;40077,94;4150;4523;4523;626,153127087;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;415,415415415
0,033379962;0,060994362;0,174825265;25890,4;357;76148;13,010080301;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Marabá Paulista;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;5,24;6,373591022;33,656991837;56,6;SP;27599;0,131625132;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Marabá Paulista;Presidente Prudente;MARABÁ PAULISTA;MARABÁ PAULISTA;MARABÁ PAULISTA;0,950884086;0;;7;729;1;24;125835344,37;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;21499,29;4812;5853;5853;770,401895402;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;918,320610687
0,033379962;0,048984063;0,174825265;25890,4;894,4;152922;8,375157457;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Mirante Do Paranapanema;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;13,77;14,738638255;33,656991837;44,6;SP;41399;0,185779438;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Mirante Do Paranapanema;Presidente Prudente;MIRANTE DO PARANAPANEMA;MIRANTE DO PARANAPANEMA;MIRANTE DO PARANAPANEMA;0,950884086;0;;7;729;1;24;415211851,08;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;22740,12;17059;18259;18259;3392,146766306;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;1238,852578068
0,033379962;0,042534806;0,174825265;25890,4;177,2;27514;6,604416707;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Monte Castelo;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;17,47;17,912877184;33,656991837;78,7;SP;26978;0,222195704;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Monte Castelo;Presidente Prudente;MONTE CASTELO;MONTE CASTELO;MONTE CASTELO;0,950884086;0;;7;729;1;24;101210470,4;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;24294,4;4063;4166;4166;925,667303103;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;232,570120206
0,033379962;0,041515441;0,174825265;25890,4;130,4;23684;7,540273798;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Nantes;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;9,46;10,976675286;33,656991837;95,8;SP;36431;0,130068115;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Nantes;Presidente Prudente;NANTES;NANTES;NANTES;0,950884086;0;;7;729;1;24;154974615,66;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;49339,26;2707;3141;3141;408,543950697;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;286,152219873
0,033379962;0,022730080;0,174825265;25890,4;110,4;14468;2,978793494;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Narandiba;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;11,98;13,569696828;33,656991837;71,3;SP;13523;0,138859887;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Narandiba;Presidente Prudente;NARANDIBA;NARANDIBA;NARANDIBA;0,950884086;0;;7;729;1;24;209697186,54;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;43174,22;4288;4857;4857;674,442472332;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;357,929883139
0,033379962;0,070207254;0,174825265;25890,4;162,6;31171;13,458981002;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Nova Guataporanga;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;63,81;67,884225999;33,656991837;86,5;SP;28220;0,226741670;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Nova Guataporanga;Presidente Prudente;NOVA GUATAPORANGA;NOVA GUATAPORANGA;NOVA GUATAPORANGA;0,950884086;0;;7;729;1;24;28086363,6;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;12127,1;2177;2316;2316;525,133708351;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;34,116909575
0,033379962;0,093552908;0,174825265;25890,4;801;185590;21,676010278;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Ouro Verde;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;29,15;31,997730769;33,656991837;65,5;SP;30773;0,174634951;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Ouro Verde;Presidente Prudente;OURO VERDE;OURO VERDE;OURO VERDE;0,950884086;0;;7;729;1;24;115949943,18;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;13542,39;7800;8562;8562;1495,224446538;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;267,581475129
0,033379962;0,080124898;0,174825265;25890,4;590,2;108770;14,766494705;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Paulicéia;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;16,97;19,719359520;33,656991837;45,1;SP;19526;0,140426121;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Paulicéia;Presidente Prudente;PAULICÉIA;PAULICÉIA;PAULICÉIA;0,950884086;0;;7;729;1;24;155953541,28;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;21172,08;6339;7366;7366;1034,378804649;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;373,541543901
0,033379962;0,052871073;0,174825265;25890,4;195,2;34566;9,362405200;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Piquerobi;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;7,33;7,651218547;33,656991837;68,3;SP;28427;0,196269262;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Piquerobi;Presidente Prudente;PIQUEROBI;PIQUEROBI;PIQUEROBI;0,950884086;0;;7;729;1;24;54195421,8;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;14679,15;3537;3692;3692;724,626115166;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;482,537517053
0,033379962;0,019399135;0,174825265;25890,4;534;70743;2,569949504;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Pirapozinho;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;51,66;57,586653438;33,656991837;93,6;SP;23252;0,161873278;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Pirapozinho;Presidente Prudente;PIRAPOZINHO;PIRAPOZINHO;PIRAPOZINHO;0,950884086;0;;7;729;1;24;980068555,3;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;35603,9;24694;27527;27527;4455,885730028;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;478,010065815
0,033379962;0,049117585;0,174825265;25890,4;693;137768;9,764547452;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Quatá;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;19,68;21,694282366;33,656991837;94,4;SP;26219;0,149599542;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Quatá;Presidente Prudente;QUATÁ;QUATÁ;QUATÁ;0,950884086;0;;7;729;1;24;465064808,52;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;32962,28;12799;14109;14109;2110,699942792;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;650,355691057
0,033379962;0,055550562;0,174825265;25890,4;123,6;19371;8,706067416;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Ribeirão Dos Índios;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;11,14;11,333561957;33,656991837;84,5;SP;12281;0,228469433;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Ribeirão Dos Índios;Presidente Prudente;RIBEIRÃO DOS ÍNDIOS;RIBEIRÃO DOS ÍNDIOS;RIBEIRÃO DOS ÍNDIOS;0,950884086;0;;7;729;1;24;37419894,25;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;16817,93;2187;2225;2225;508,344489067;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;196,319569120
0,033379962;0,047512785;0,174825265;25890,4;204,4;39130;9,095769410;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Sandovalina;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;8,13;9,455328467;33,656991837;67,7;SP;19664;0,131485430;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Sandovalina;Presidente Prudente;SANDOVALINA;SANDOVALINA;SANDOVALINA;0,950884086;0;;7;729;1;24;408958918,02;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;95062,51;3699;4302;4302;565,650319829;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;454,981549815
0,033379962;0,048383804;0,174825265;25890,4;142,2;25685;8,739367132;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Santa Mercedes;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;16,96;17,607008124;33,656991837;72,1;SP;39398;0,195047490;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Santa Mercedes;Presidente Prudente;SANTA MERCEDES;SANTA MERCEDES;SANTA MERCEDES;0,950884086;0;;7;729;1;24;77017846,94;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;26205,46;2831;2939;2939;573,244572592;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;166,922169811
0,033379962;0,035486982;0,174825265;25890,4;110,4;16856;5,418193507;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Santo Expedito;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;29,68;32,941305744;33,656991837;76,9;SP;41882;0,211825861;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Santo Expedito;Presidente Prudente;SANTO EXPEDITO;SANTO EXPEDITO;SANTO EXPEDITO;0,950884086;0;;7;729;1;24;38773295,19;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;12463,29;2803;3111;3111;658,990253411;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;94,440700809
0,033379962;0,047125891;0,174825265;25890,4;99,2;18383;8,733016627;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;São João Do Pau D'Alho;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;17,86;17,876985259;33,656991837;81,7;SP;40226;0,267983075;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;São João Do Pau D'Alho;Presidente Prudente;SÃO JOÃO DO PAU D'ALHO;SÃO JOÃO DO PAU D'ALHO;SÃO JOÃO DO PAU D'ALHO;0,950884086;0;;7;729;1;24;54431005,8;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;25857,96;2103;2105;2105;564,104372355;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;117,749160134
0,033379962;0,047382657;0,174825265;25890,4;297,8;43895;6,984089101;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Taciba;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;9,41;10,350341267;33,656991837;87,4;SP;8210;0,163992298;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Taciba;Presidente Prudente;TACIBA;TACIBA;TACIBA;0,950884086;0;;7;729;1;24;154332763,05;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;24555,73;5714;6285;6285;1030,691591784;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;607,226354942
0,033379962;0,034922335;0,174825265;25890,4;260,8;39446;5,282003214;5,712345796;279;Verde;Amarelo;Baixar;View;1067,5234;Verdadeiro;Tarabai;2020-05-17;Presidente Prudente;Presidente Prudente;Presidente Prudente;11;Presidente Prudente;21/05/2020;20/05/2020;32,78;37,051769336;33,656991837;94,8;SP;31325;0,147705675;até 40%;0%;40 a 60%;0%;0;0;0;0;0;0;0;0;0;0;Tarabai;Presidente Prudente;TARABAI;TARABAI;TARABAI;0,950884086;0;;7;729;1;24;111046919,6;2105219158769,04;28615,193856045;775627;1;99;127,6387;0,3548;0,1196;14869,7;6607;7468;7468;1103,065978822;775627;0;0;0;0;;72,714285714;0;72;0;47,428571429;0;69,142857143;0;Verde;0;0;0;0;0;0;0;0;1067,5234;2,9677;8;828;1;1;0,226;0;0,476;0;0;0;0;0;SP;SP;SP;;;201,555826724
0,060504237;0,089463376;0,159304174;17214;685,2;112005;14,623971798;10,414570365;239;Amarelo;Amarelo;Baixar;View;994,6961;Verdadeiro;Barra Do Turvo;2020-05-17;Registro;Registro;Registro;12;Registro;21/05/2020;20/05/2020;7,67;7,600534351;21,414460835;44,9;SP;25805;0,174058793;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Barra Do Turvo;Registro;BARRA DO TURVO;BARRA DO TURVO;BARRA DO TURVO;1,153846154;0;;0;236;1;11;77055590,61;2105219158769,04;29955,546725165;284509;0;47;165,1969;0,1967;0,1661;10060,79;7729;7659;7659;1333,116297060;284509;0;0;0;0;;11,142857143;0;15,142857143;0;21,571428571;0;12,857142857;0;Amarelo;0;0;0;0;0;0;0;0;994,6961;1,1841;0;283;1;1;0,192;0;0,273;0;0;0;0;0;SP;SP;SP;;;1007,692307692
0,060504237;0,053276822;0,159304174;17214;1521;255408;8,946302848;10,414570365;239;Amarelo;Amarelo;Baixar;View;994,6961;Verdadeiro;Cajati;2020-05-17;Registro;Registro;Registro;12;Registro;21/05/2020;20/05/2020;62,43;62,819472367;21,414460835;69,1;SP;34361;0,133333333;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Cajati;Registro;CAJATI;CAJATI;CAJATI;1,153846154;0;;0;236;1;11;1547929920,39;2105219158769,04;29955,546725165;284509;0;47;165,1969;0,1967;0,1661;54220,11;28372;28549;28549;3806,533333333;284509;0;0;0;0;;11,142857143;0;15,142857143;0;21,571428571;0;12,857142857;0;Amarelo;0;0;0;0;0;0;0;0;994,6961;1,1841;0;283;1;1;0,192;0;0,273;0;0;0;0;0;SP;SP;SP;;;454,460996316
0,060504237;0,046905901;0,159304174;17214;588,2;87539;6,980781499;10,414570365;239;Amarelo;Amarelo;Baixar;View;994,6961;Verdadeiro;Cananéia;2020-05-17;Registro;Registro;Registro;12;Registro;21/05/2020;20/05/2020;9,86;10,113234091;21,414460835;76;SP;10073;0,160453680;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Cananéia;Registro;CANANÉIA;CANANÉIA;CANANÉIA;1,153846154;0;;0;236;1;11;257356162,8;2105219158769,04;29955,546725165;284509;0;47;165,1969;0,1967;0,1661;20522,82;12226;12540;12540;2012,089149746;284509;0;0;0;0;;11,142857143;0;15,142857143;0;21,571428571;0;12,857142857;0;Amarelo;0;0;0;0;0;0;0;0;994,6961;1,1841;0;283;1;1;0,192;0;0,273;0;0;0;0;0;SP;SP;SP;;;1239,959432049
0,060504237;0,064386214;0,159304174;17214;997,6;177490;11,455402091;10,414570365;239;Amarelo;Amarelo;Baixar;View;994,6961;Verdadeiro;Eldorado;2020-05-17;Registro;Registro;Registro;12;Registro;21/05/2020;20/05/2020;8,85;9,365610273;21,414460835;61,4;SP;10832;0,157309904;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Eldorado;Registro;ELDORADO;ELDORADO;ELDORADO;1,153846154;0;;0;236;1;11;363369316,44;2105219158769,04;29955,546725165;284509;0;47;165,1969;0,1967;0,1661;23452,26;14641;15494;15494;2437,359648556;284509;0;0;0;0;;11,142857143;0;15,142857143;0;21,571428571;0;12,857142857;0;Amarelo;0;0;0;0;0;0;0;0;994,6961;1,1841;0;283;1;1;0,192;0;0,273;0;0;0;0;0;SP;SP;SP;;;1654,350282486
0,060504237;0,079871666;0,159304174;17214;2464,6;419107;13,582234177;10,414570365;239;Amarelo;Amarelo;Baixar;View;994,6961;Verdadeiro;Iguape;2020-05-17;Registro;Registro;Registro;12;Registro;21/05/2020;20/05/2020;14,58;15,599149128;21,414460835;76,2;SP;16007;0,189401821;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Iguape;Registro;IGUAPE;IGUAPE;IGUAPE;1,153846154;0;;0;236;1;11;815553904,27;2105219158769,04;29955,546725165;284509;0;47;165,1969;0,1967;0,1661;26430,11;28841;30857;30857;5844,371976593;284509;0;0;0;0;;11,142857143;0;15,142857143;0;21,571428571;0;12,857142857;0;Amarelo;0;0;0;0;0;0;0;0;994,6961;1,1841;0;283;1;1;0,192;0;0,273;0;0;0;0;0;SP;SP;SP;;;1978,120713306
0,060504237;0,064839692;0,159304174;17214;724;123074;11,022210281;10,414570365;239;Amarelo;Amarelo;Baixar;View;994,6961;Verdadeiro;Ilha Comprida;2020-05-17;Registro;Registro;Registro;12;Registro;21/05/2020;20/05/2020;47,01;58,162178393;21,414460835;94,4;SP;27806;0,203026947;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Ilha Comprida;Registro;ILHA COMPRIDA;ILHA COMPRIDA;ILHA COMPRIDA;1,153846154;0;;0;236;1;11;726108231;2105219158769,04;29955,546725165;284509;0;47;165,1969;0,1967;0,1661;65028,5;9025;11166;11166;2266,998892580;284509;0;0;0;0;;11,142857143;0;15,142857143;0;21,571428571;0;12,857142857;0;Amarelo;0;0;0;0;0;0;0;0;994,6961;1,1841;0;283;1;1;0,192;0;0,273;0;0;0;0;0;SP;SP;SP;;;191,980429696
0,060504237;0,087008061;0,159304174;17214;367;77656;18,410621147;10,414570365;239;Amarelo;Amarelo;Baixar;View;994,6961;Verdadeiro;Iporanga;2020-05-17;Registro;Registro;Registro;12;Registro;21/05/2020;20/05/2020;3,73;3,659720865;21,414460835;69,6;SP;13109;0,152534455;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Iporanga;Registro;IPORANGA;IPORANGA;IPORANGA;1,153846154;0;;0;236;1;11;49536065,46;2105219158769,04;29955,546725165;284509;0;47;165,1969;0,1967;0,1661;11743,97;4299;4218;4218;643,390329362;284509;0;0;0;0;;11,142857143;0;15,142857143;0;21,571428571;0;12,857142857;0;Amarelo;0;0;0;0;0;0;0;0;994,6961;1,1841;0;283;1;1;0,192;0;0,273;0;0;0;0;0;SP;SP;SP;;;1152,546916890
0,060504237;0,051605873;0,159304174;17214;899,8;183613;10,530683643;10,414570365;239;Amarelo;Amarelo;Baixar;View;994,6961;Verdadeiro;Itariri;2020-05-17;Registro;Registro;Registro;12;Registro;21/05/2020;20/05/2020;56,53;63,709978670;21,414460835;56;SP;33671;0,147672459;até 40%;0%;até 40%;0%;0;0;0;0;0;0;0;0;0;0;Itariri;Registro;ITARIRI;ITARIRI;ITARIRI;1,153846154;0;;0;236;1;11;275388543;2105219158769,04;29955,546725165;284509;0;47;165,1969;0,1967;0,1661;15794,25;15471;17436;17436;2574,816993084;284509;0;0;0;0;;11,142857143;0;15,142857143;0;21,571428571;0;12,857142857;0;Amarelo;0;0;0;0;0;0;0;0;994,6961;1,1841;0;283;1;1;0,192;0;0,273;0;0;0;0;0;SP;SP;SP;;;273,677693260
